pattern,unique_membership_queries,membership_queries,equivalence_queries,precision,recall,f1
((b(((b*)|(a*))*))|ε),53,53,2,1.0,1.0,1.0
((b(((b*)|(b*))*))|ε),55,55,2,1.0,1.0,1.0
((b(((a|ε)a)*))|ε),59,59,2,0,0.0,0
((b(((a|ε)b)*))|ε),59,59,2,0,0,0
((b(((b|ε)a)*))|ε),59,59,2,0,0,0
((b(((b|ε)b)*))|ε),59,59,2,1.0,1.0,1.0
((b((a(a|ε))*))|ε),59,59,2,0,0.0,0
((b((a(b|ε))*))|ε),59,59,2,0,0,0
((b((a(a*))*))|ε),54,54,2,1.0,1.0,1.0
((b((a(b*))*))|ε),72,72,3,1.0,1.0,1.0
((b((b(a|ε))*))|ε),59,59,2,0,0,0
((b((b(b|ε))*))|ε),59,59,2,1.0,1.0,1.0
((b((b(a*))*))|ε),76,76,3,1.0,1.0,1.0
((b((b(b*))*))|ε),55,55,2,1.0,1.0,1.0
((b(((a*)a)*))|ε),54,54,2,1.0,1.0,1.0
((b(((a*)b)*))|ε),79,79,3,1.0,1.0,1.0
((b(((b*)a)*))|ε),78,78,3,1.0,1.0,1.0
((b(((b*)b)*))|ε),55,55,2,1.0,1.0,1.0
((((a|(a|a))*)a)|ε),54,54,2,1.0,1.0,1.0
((((a|(a|a))*)b)|ε),58,58,2,0,0,0
((((a|(a|b))*)a)|ε),35,35,1,1.0,1.0,1.0
((((a|(a|b))*)b)|ε),35,35,1,1.0,1.0,1.0
((((a|(b|a))*)a)|ε),35,35,1,1.0,1.0,1.0
((((a|(b|a))*)b)|ε),35,35,1,1.0,1.0,1.0
((((a|(b|b))*)a)|ε),35,35,1,1.0,1.0,1.0
((((a|(b|b))*)b)|ε),35,35,1,1.0,1.0,1.0
((((b|(a|a))*)a)|ε),35,35,1,1.0,1.0,1.0
((((b|(a|a))*)b)|ε),35,35,1,1.0,1.0,1.0
((((b|(a|b))*)a)|ε),35,35,1,1.0,1.0,1.0
((((b|(a|b))*)b)|ε),35,35,1,1.0,1.0,1.0
((((b|(b|a))*)a)|ε),35,35,1,1.0,1.0,1.0
((((b|(b|a))*)b)|ε),35,35,1,1.0,1.0,1.0
((((b|(b|b))*)a)|ε),55,55,2,0,0,0
((((b|(b|b))*)b)|ε),55,55,2,1.0,1.0,1.0
(((((a*)|(a*))*)a)|ε),54,54,2,1.0,1.0,1.0
(((((a*)|(a*))*)b)|ε),58,58,2,0,0,0
(((((a*)|(b*))*)a)|ε),35,35,1,1.0,1.0,1.0
(((((a*)|(b*))*)b)|ε),35,35,1,1.0,1.0,1.0
(((((b*)|(a*))*)a)|ε),35,35,1,1.0,1.0,1.0
(((((b*)|(a*))*)b)|ε),35,35,1,1.0,1.0,1.0
(((((b*)|(b*))*)a)|ε),55,55,2,0,0,0
(((((b*)|(b*))*)b)|ε),55,55,2,1.0,1.0,1.0
(((a*)((aa)|ε))|ε),33,33,1,0,0.0,0
(((a*)((ab)|ε))|ε),33,33,1,0,0,0
(((a*)((ba)|ε))|ε),33,33,1,0,0.0,0
(((a*)((bb)|ε))|ε),33,33,1,0,0,0
(((a*)(a|(a|a)))|ε),54,54,2,1.0,1.0,1.0
(((a*)(a|(a|b)))|ε),55,55,2,0,0.0,0
(((a*)(a|(b|a)))|ε),55,55,2,0,0.0,0
(((a*)(a|(b|b)))|ε),55,55,2,0,0.0,0
(((a*)(b|(a|a)))|ε),55,55,2,0,0.0,0
(((a*)(b|(a|b)))|ε),55,55,2,0,0.0,0
(((a*)(b|(b|a)))|ε),55,55,2,0,0.0,0
(((a*)(b|(b|b)))|ε),58,58,2,0,0,0
(((a*)((a*)|(a*)))|ε),35,35,1,1.0,1.0,1.0
(((a*)((a*)|(b*)))|ε),53,53,2,1.0,1.0,1.0
(((a*)((b*)|(a*)))|ε),53,53,2,1.0,1.0,1.0
(((a*)((b*)|(b*)))|ε),53,53,2,1.0,1.0,1.0
(((a*)((aa)*))|ε),35,35,1,1.0,1.0,1.0
(((a*)((ab)*))|ε),82,82,3,1.0,0.3333333333333333,0.5
(((a*)((ba)*))|ε),73,73,3,1.0,1.0,1.0
(((a*)((bb)*))|ε),75,75,3,1.0,1.0,1.0
(((b*)((aa)|ε))|ε),91,91,3,1.0,1.0,1.0
(((b*)((ab)|ε))|ε),33,33,1,0,0,0
(((b*)((ba)|ε))|ε),33,33,1,0,0,0
(((b*)((bb)|ε))|ε),33,33,1,0,0.0,0
(((b*)(a|(a|a)))|ε),55,55,2,0,0,0
(((b*)(a|(a|b)))|ε),72,72,3,1.0,1.0,1.0
(((b*)(a|(b|a)))|ε),72,72,3,1.0,1.0,1.0
(((b*)(a|(b|b)))|ε),72,72,3,1.0,1.0,1.0
(((b*)(b|(a|a)))|ε),72,72,3,1.0,1.0,1.0
(((b*)(b|(a|b)))|ε),72,72,3,1.0,1.0,1.0
(((b*)(b|(b|a)))|ε),72,72,3,1.0,1.0,1.0
(((b*)(b|(b|b)))|ε),55,55,2,1.0,1.0,1.0
(((b*)((a*)|(a*)))|ε),53,53,2,1.0,1.0,1.0
(((b*)((a*)|(b*)))|ε),53,53,2,1.0,1.0,1.0
(((b*)((b*)|(a*)))|ε),53,53,2,1.0,1.0,1.0
(((b*)((b*)|(b*)))|ε),35,35,1,1.0,1.0,1.0
(((b*)((aa)*))|ε),73,73,3,1.0,1.0,1.0
(((b*)((ab)*))|ε),75,75,3,1.0,1.0,1.0
(((b*)((ba)*))|ε),35,35,1,1.0,1.0,1.0
(((b*)((bb)*))|ε),35,35,1,1.0,1.0,1.0
(((((a|ε)a)*)a)|ε),55,55,2,1.0,1.0,1.0
(((((a|ε)a)*)b)|ε),85,85,3,0,0,0
(((((a|ε)b)*)a)|ε),55,55,2,0,0,0
(((((a|ε)b)*)b)|ε),93,93,3,1.0,1.0,1.0
(((((b|ε)a)*)a)|ε),86,86,3,1.0,1.0,1.0
(((((b|ε)a)*)b)|ε),59,59,2,0,0,0
(((((b|ε)b)*)a)|ε),78,78,3,0,0,0
(((((b|ε)b)*)b)|ε),59,59,2,1.0,1.0,1.0
((((a(a|ε))*)a)|ε),55,55,2,1.0,1.0,1.0
((((a(a|ε))*)b)|ε),85,85,3,0,0,0
((((a(b|ε))*)a)|ε),55,55,2,0,0,0
((((a(b|ε))*)b)|ε),93,93,3,1.0,1.0,1.0
((((aa)*)(a|ε))|ε),55,55,2,1.0,1.0,1.0
((((aa)*)(b|ε))|ε),85,85,3,0,0,0
((((aa)*)(a*))|ε),35,35,1,1.0,1.0,1.0
((((aa)*)(b*))|ε),84,84,3,1.0,1.0,1.0
((((ab)*)(a|ε))|ε),55,55,2,0,0,0
((((ab)*)(b|ε))|ε),93,93,3,1.0,1.0,1.0
((((ab)*)(a*))|ε),35,35,1,1.0,0.3333333333333333,0.5
((((ab)*)(b*))|ε),65,65,2,1.0,1.0,1.0
((((a(a*))*)a)|ε),54,54,2,1.0,1.0,1.0
((((a(a*))*)b)|ε),58,58,2,0,0,0
((((a(b*))*)a)|ε),78,78,3,1.0,1.0,1.0
((((a(b*))*)b)|ε),94,94,3,1.0,1.0,1.0
((((b(a|ε))*)a)|ε),86,86,3,1.0,1.0,1.0
((((b(a|ε))*)b)|ε),59,59,2,0,0,0
((((b(b|ε))*)a)|ε),78,78,3,0,0,0
((((b(b|ε))*)b)|ε),59,59,2,1.0,1.0,1.0
((((ba)*)(a|ε))|ε),86,86,3,1.0,1.0,1.0
((((ba)*)(b|ε))|ε),59,59,2,0,0,0
((((ba)*)(a*))|ε),73,73,3,1.0,1.0,1.0
((((ba)*)(b*))|ε),35,35,1,1.0,1.0,1.0
((((bb)*)(a|ε))|ε),78,78,3,0,0,0
((((bb)*)(b|ε))|ε),59,59,2,1.0,1.0,1.0
((((bb)*)(a*))|ε),78,78,3,1.0,1.0,1.0
((((bb)*)(b*))|ε),35,35,1,1.0,1.0,1.0
((((b(a*))*)a)|ε),88,88,3,1.0,1.0,1.0
((((b(a*))*)b)|ε),79,79,3,1.0,1.0,1.0
((((b(b*))*)a)|ε),55,55,2,0,0,0
((((b(b*))*)b)|ε),55,55,2,1.0,1.0,1.0
(((((a*)a)*)a)|ε),54,54,2,1.0,1.0,1.0
(((((a*)a)*)b)|ε),58,58,2,0,0,0
(((((a*)b)*)a)|ε),66,66,2,1.0,1.0,1.0
(((((a*)b)*)b)|ε),58,58,2,1.0,1.0,1.0
(((((b*)a)*)a)|ε),54,54,2,1.0,1.0,1.0
(((((b*)a)*)b)|ε),64,64,2,1.0,1.0,1.0
(((((b*)b)*)a)|ε),55,55,2,0,0,0
(((((b*)b)*)b)|ε),55,55,2,1.0,1.0,1.0
(((a|ε)((a|ε)(a|ε)))|ε),33,33,1,0,0.0,0
(((a|ε)((a|ε)(b|ε)))|ε),33,33,1,0,0,0
(((a|ε)((a|ε)(a*)))|ε),33,33,1,0,0.0,0
(((a|ε)((a|ε)(b*)))|ε),33,33,1,0,0,0
(((a|ε)((b|ε)(a|ε)))|ε),33,33,1,0,0,0
(((a|ε)((b|ε)(b|ε)))|ε),33,33,1,0,0,0
(((a|ε)((b|ε)(a*)))|ε),33,33,1,0,0,0
(((a|ε)((b|ε)(b*)))|ε),33,33,1,0,0.0,0
(((a|ε)((a*)(a|ε)))|ε),33,33,1,0,0.0,0
(((a|ε)((a*)(b|ε)))|ε),33,33,1,0,0,0
(((a|ε)((a*)(a*)))|ε),54,54,2,1.0,1.0,1.0
(((a|ε)((a*)(b*)))|ε),74,74,3,1.0,1.0,1.0
(((a|ε)((b*)(a|ε)))|ε),33,33,1,0,0.0,0
(((a|ε)((b*)(b|ε)))|ε),33,33,1,0,0.0,0
(((a|ε)((b*)(a*)))|ε),73,73,3,1.0,1.0,1.0
(((a|ε)((b*)(b*)))|ε),54,54,2,0,0,0
(((b|ε)((a|ε)(a|ε)))|ε),33,33,1,0,0,0
(((b|ε)((a|ε)(b|ε)))|ε),33,33,1,0,0,0
(((b|ε)((a|ε)(a*)))|ε),33,33,1,0,0.0,0
(((b|ε)((a|ε)(b*)))|ε),33,33,1,0,0,0
(((b|ε)((b|ε)(a|ε)))|ε),33,33,1,0,0,0
(((b|ε)((b|ε)(b|ε)))|ε),33,33,1,0,0,0
(((b|ε)((b|ε)(a*)))|ε),33,33,1,0,0,0
(((b|ε)((b|ε)(b*)))|ε),33,33,1,0,0.0,0
(((b|ε)((a*)(a|ε)))|ε),33,33,1,0,0.0,0
(((b|ε)((a*)(b|ε)))|ε),33,33,1,0,0.0,0
(((b|ε)((a*)(a*)))|ε),54,54,2,1.0,1.0,1.0
(((b|ε)((a*)(b*)))|ε),72,72,3,1.0,1.0,1.0
(((b|ε)((b*)(a|ε)))|ε),33,33,1,0,0,0
(((b|ε)((b*)(b|ε)))|ε),33,33,1,0,0.0,0
(((b|ε)((b*)(a*)))|ε),72,72,3,1.0,1.0,1.0
(((b|ε)((b*)(b*)))|ε),55,55,2,1.0,1.0,1.0
(((a|a)(aa))|ε),33,33,1,0,0.0,0
(((a|a)(ab))|ε),33,33,1,0,0,0
(((a|a)(ba))|ε),33,33,1,0,0,0
(((a|a)(bb))|ε),33,33,1,0,0,0
(((a|b)(aa))|ε),33,33,1,0,0.0,0
(((a|b)(ab))|ε),33,33,1,0,0,0
(((a|b)(ba))|ε),33,33,1,0,0,0
(((a|b)(bb))|ε),33,33,1,0,0,0
(((b|a)(aa))|ε),33,33,1,0,0.0,0
(((b|a)(ab))|ε),33,33,1,0,0,0
(((b|a)(ba))|ε),33,33,1,0,0,0
(((b|a)(bb))|ε),33,33,1,0,0,0
(((b|b)(aa))|ε),33,33,1,0,0,0
(((b|b)(ab))|ε),33,33,1,0,0,0
(((b|b)(ba))|ε),33,33,1,0,0,0
(((b|b)(bb))|ε),33,33,1,0,0,0
((a((a|a)a))|ε),33,33,1,0,0.0,0
((a((a|a)b))|ε),33,33,1,0,0,0
((a((a|b)a))|ε),33,33,1,0,0.0,0
((a((a|b)b))|ε),33,33,1,0,0,0
((a((b|a)a))|ε),33,33,1,0,0.0,0
((a((b|a)b))|ε),33,33,1,0,0,0
((a((b|b)a))|ε),33,33,1,0,0,0
((a((b|b)b))|ε),33,33,1,0,0,0
((a(a(a|a)))|ε),33,33,1,0,0.0,0
((a(a(a|b)))|ε),33,33,1,0,0.0,0
((a(a(b|a)))|ε),33,33,1,0,0.0,0
((a(a(b|b)))|ε),33,33,1,0,0,0
((a(b(a|a)))|ε),33,33,1,0,0,0
((a(b(a|b)))|ε),33,33,1,0,0,0
((a(b(b|a)))|ε),33,33,1,0,0,0
((a(b(b|b)))|ε),33,33,1,0,0,0
((a(a(aa)))|ε),33,33,1,0,0,0
((a(a(ab)))|ε),33,33,1,0,0,0
((a(a(ba)))|ε),33,33,1,0,0,0
((a(a(bb)))|ε),33,33,1,0,0,0
((a(b(aa)))|ε),33,33,1,0,0,0
((a(b(ab)))|ε),33,33,1,0,0,0
((a(b(ba)))|ε),33,33,1,0,0,0
((a(b(bb)))|ε),33,33,1,0,0,0
((b((a|a)a))|ε),33,33,1,0,0,0
((b((a|a)b))|ε),33,33,1,0,0,0
((b((a|b)a))|ε),33,33,1,0,0,0
((b((a|b)b))|ε),33,33,1,0,0,0
((b((b|a)a))|ε),33,33,1,0,0,0
((b((b|a)b))|ε),33,33,1,0,0,0
((b((b|b)a))|ε),33,33,1,0,0,0
((b((b|b)b))|ε),33,33,1,0,0,0
((b(a(a|a)))|ε),33,33,1,0,0,0
((b(a(a|b)))|ε),33,33,1,0,0,0
((b(a(b|a)))|ε),33,33,1,0,0,0
((b(a(b|b)))|ε),33,33,1,0,0,0
((b(b(a|a)))|ε),33,33,1,0,0,0
((b(b(a|b)))|ε),33,33,1,0,0,0
((b(b(b|a)))|ε),33,33,1,0,0,0
((b(b(b|b)))|ε),33,33,1,0,0,0
((b(a(aa)))|ε),33,33,1,0,0,0
((b(a(ab)))|ε),33,33,1,0,0,0
((b(a(ba)))|ε),33,33,1,0,0,0
((b(a(bb)))|ε),33,33,1,0,0,0
((b(b(aa)))|ε),33,33,1,0,0,0
((b(b(ab)))|ε),33,33,1,0,0,0
((b(b(ba)))|ε),33,33,1,0,0,0
((b(b(bb)))|ε),33,33,1,0,0,0
(((a*)((a|ε)(a|ε)))|ε),33,33,1,0,0.0,0
(((a*)((a|ε)(b|ε)))|ε),33,33,1,0,0,0
(((a*)((a|ε)(a*)))|ε),54,54,2,1.0,1.0,1.0
(((a*)((a|ε)(b*)))|ε),74,74,3,1.0,1.0,1.0
(((a*)((b|ε)(a|ε)))|ε),33,33,1,0,0.0,0
(((a*)((b|ε)(b|ε)))|ε),33,33,1,0,0,0
(((a*)((b|ε)(a*)))|ε),54,54,2,1.0,1.0,1.0
(((a*)((b|ε)(b*)))|ε),55,55,2,1.0,1.0,1.0
(((a*)((a*)(a|ε)))|ε),54,54,2,1.0,1.0,1.0
(((a*)((a*)(b|ε)))|ε),58,58,2,0,0,0
(((a*)((a*)(a*)))|ε),35,35,1,1.0,1.0,1.0
(((a*)((a*)(b*)))|ε),53,53,2,1.0,1.0,1.0
(((a*)((b*)(a|ε)))|ε),89,89,3,1.0,1.0,1.0
(((a*)((b*)(b|ε)))|ε),55,55,2,1.0,1.0,1.0
(((a*)((b*)(a*)))|ε),67,67,2,1.0,1.0,1.0
(((a*)((b*)(b*)))|ε),53,53,2,1.0,1.0,1.0
(((b*)((a|ε)(a|ε)))|ε),91,91,3,1.0,1.0,1.0
(((b*)((a|ε)(b|ε)))|ε),33,33,1,0,0,0
(((b*)((a|ε)(a*)))|ε),54,54,2,1.0,1.0,1.0
(((b*)((a|ε)(b*)))|ε),54,54,2,1.0,1.0,1.0
(((b*)((b|ε)(a|ε)))|ε),33,33,1,0,0,0
(((b*)((b|ε)(b|ε)))|ε),33,33,1,0,0.0,0
(((b*)((b|ε)(a*)))|ε),72,72,3,1.0,1.0,1.0
(((b*)((b|ε)(b*)))|ε),55,55,2,1.0,1.0,1.0
(((b*)((a*)(a|ε)))|ε),54,54,2,1.0,1.0,1.0
(((b*)((a*)(b|ε)))|ε),88,88,3,1.0,1.0,1.0
(((b*)((a*)(a*)))|ε),53,53,2,1.0,1.0,1.0
(((b*)((a*)(b*)))|ε),67,67,2,1.0,1.0,1.0
(((b*)((b*)(a|ε)))|ε),55,55,2,0,0,0
(((b*)((b*)(b|ε)))|ε),55,55,2,1.0,1.0,1.0
(((b*)((b*)(a*)))|ε),53,53,2,1.0,1.0,1.0
(((b*)((b*)(b*)))|ε),35,35,1,1.0,1.0,1.0
(a|(a|(a|(a|(a|a))))),55,55,2,0,0,0
(a|(a|(a|(a|(a|b))))),55,55,2,0,0,0
(a|(a|(a|(a|(b|a))))),55,55,2,0,0,0
(a|(a|(a|(a|(b|b))))),55,55,2,0,0,0
(a|(a|(a|(b|(a|a))))),55,55,2,0,0,0
(a|(a|(a|(b|(a|b))))),55,55,2,0,0,0
(a|(a|(a|(b|(b|a))))),55,55,2,0,0,0
(a|(a|(a|(b|(b|b))))),55,55,2,0,0,0
(a|(a|(b|(a|(a|a))))),55,55,2,0,0,0
(a|(a|(b|(a|(a|b))))),55,55,2,0,0,0
(a|(a|(b|(a|(b|a))))),55,55,2,0,0,0
(a|(a|(b|(a|(b|b))))),55,55,2,0,0,0
(a|(a|(b|(b|(a|a))))),55,55,2,0,0,0
(a|(a|(b|(b|(a|b))))),55,55,2,0,0,0
(a|(a|(b|(b|(b|a))))),55,55,2,0,0,0
(a|(a|(b|(b|(b|b))))),55,55,2,0,0,0
(a|(a|((a|ε)a))),54,54,2,0.0,0,0
(a|(a|((a|ε)b))),54,54,2,0,0,0
(a|(a|((b|ε)a))),64,64,2,0,0,0
(a|(a|((b|ε)b))),79,79,3,0,0,0
(a|(a|(a(a|ε)))),54,54,2,0.0,0,0
(a|(a|(a(b|ε)))),54,54,2,0,0,0
(a|(a|(a(a*)))),54,54,2,1.0,1.0,1.0
(a|(a|(a(b*)))),54,54,2,0,0,0
(a|(a|(b(a|ε)))),64,64,2,0,0,0
(a|(a|(b(b|ε)))),79,79,3,0,0,0
(a|(a|(b(a*)))),53,53,2,0.6666666666666666,1.0,0.8
(a|(a|(b(b*)))),54,54,2,1.0,1.0,1.0
(a|(a|((a*)a))),54,54,2,1.0,1.0,1.0
(a|(a|((a*)b))),55,55,2,0,0,0
(a|(a|((b*)a))),55,55,2,0,0,0
(a|(a|((b*)b))),54,54,2,1.0,1.0,1.0
(a|(a|((a|a)*))),35,35,1,1.0,1.0,1.0
(a|(a|((a|b)*))),33,33,1,1.0,1.0,1.0
(a|(a|((b|a)*))),33,33,1,1.0,1.0,1.0
(a|(a|((b|b)*))),53,53,2,1.0,1.0,1.0
(a|(a|(a*)|(a*))),35,35,1,1.0,1.0,1.0
(a|(a|(a*)|(b*))),93,93,3,1.0,1.0,1.0
(a|(a|(b*)|(a*))),93,93,3,1.0,1.0,1.0
(a|(a|(b*)|(b*))),53,53,2,1.0,1.0,1.0
(a|(b|(a|(a|(a|a))))),55,55,2,0,0,0
(a|(b|(a|(a|(a|b))))),55,55,2,0,0,0
(a|(b|(a|(a|(b|a))))),55,55,2,0,0,0
(a|(b|(a|(a|(b|b))))),55,55,2,0,0,0
(a|(b|(a|(b|(a|a))))),55,55,2,0,0,0
(a|(b|(a|(b|(a|b))))),55,55,2,0,0,0
(a|(b|(a|(b|(b|a))))),55,55,2,0,0,0
(a|(b|(a|(b|(b|b))))),55,55,2,0,0,0
(a|(b|(b|(a|(a|a))))),55,55,2,0,0,0
(a|(b|(b|(a|(a|b))))),55,55,2,0,0,0
(a|(b|(b|(a|(b|a))))),55,55,2,0,0,0
(a|(b|(b|(a|(b|b))))),55,55,2,0,0,0
(a|(b|(b|(b|(a|a))))),55,55,2,0,0,0
(a|(b|(b|(b|(a|b))))),55,55,2,0,0,0
(a|(b|(b|(b|(b|a))))),55,55,2,0,0,0
(a|(b|(b|(b|(b|b))))),55,55,2,0,0,0
(a|(b|((a|ε)a))),55,55,2,0,0,0
(a|(b|((a|ε)b))),55,55,2,0,0,0
(a|(b|((b|ε)a))),53,53,2,0.0,0,0
(a|(b|((b|ε)b))),54,54,2,0.0,0,0
(a|(b|(a(a|ε)))),55,55,2,0,0,0
(a|(b|(a(b|ε)))),55,55,2,0,0,0
(a|(b|(a(a*)))),55,55,2,0,0.0,0
(a|(b|(a(b*)))),55,55,2,0,0,0
(a|(b|(b(a|ε)))),53,53,2,0.0,0,0
(a|(b|(b(b|ε)))),54,54,2,0.0,0,0
(a|(b|(b(a*)))),53,53,2,0.6666666666666666,1.0,0.8
(a|(b|(b(b*)))),54,54,2,1.0,1.0,1.0
(a|(b|((a*)a))),55,55,2,0,0.0,0
(a|(b|((a*)b))),55,55,2,0,0,0
(a|(b|((b*)a))),72,72,3,0.0,0,0
(a|(b|((b*)b))),54,54,2,1.0,1.0,1.0
(a|(b|((a|a)*))),52,52,2,1.0,1.0,1.0
(a|(b|((a|b)*))),33,33,1,1.0,1.0,1.0
(a|(b|((b|a)*))),33,33,1,1.0,1.0,1.0
(a|(b|((b|b)*))),53,53,2,1.0,1.0,1.0
(a|(b|(a*)|(a*))),52,52,2,1.0,1.0,1.0
(a|(b|(a*)|(b*))),93,93,3,1.0,1.0,1.0
(a|(b|(b*)|(a*))),93,93,3,1.0,1.0,1.0
(a|(b|(b*)|(b*))),53,53,2,1.0,1.0,1.0
(a|((a|a)a)),54,54,2,0.0,0,0
(a|((a|a)b)),54,54,2,0,0,0
(a|((a|b)a)),63,63,2,0.0,0,0
(a|((a|b)b)),97,97,4,0,0,0
(a|((b|a)a)),63,63,2,0.0,0,0
(a|((b|a)b)),97,97,4,0,0,0
(a|((b|b)a)),64,64,2,0,0,0
(a|((b|b)b)),79,79,3,0,0,0
(a|(a(a|a))),54,54,2,0.0,0,0
(a|(a(a|b))),73,73,3,0,0,0
(a|(a(b|a))),73,73,3,0,0,0
(a|(a(b|b))),54,54,2,0,0,0
(a|(b(a|a))),64,64,2,0,0,0
(a|(b(a|b))),75,75,3,0,0,0
(a|(b(b|a))),75,75,3,0,0,0
(a|(b(b|b))),79,79,3,0,0,0
(a|(a(aa))),55,55,2,1.0,1.0,1.0
(a|(a(ab))),55,55,2,0,0,0
(a|(a(ba))),114,114,3,0,0,0
(a|(a(bb))),55,55,2,0,0,0
(a|(b(aa))),86,86,3,0.0,0,0
(a|(b(ab))),55,55,2,0,0,0
(a|(b(ba))),78,78,3,0,0,0
(a|(b(bb))),55,55,2,0,0.0,0
(a|((a|(a|a))*)),35,35,1,1.0,1.0,1.0
(a|((a|(a|b))*)),33,33,1,1.0,1.0,1.0
(a|((a|(b|a))*)),33,33,1,1.0,1.0,1.0
(a|((a|(b|b))*)),33,33,1,1.0,1.0,1.0
(a|((b|(a|a))*)),33,33,1,1.0,1.0,1.0
(a|((b|(a|b))*)),33,33,1,1.0,1.0,1.0
(a|((b|(b|a))*)),33,33,1,1.0,1.0,1.0
(a|((b|(b|b))*)),53,53,2,1.0,1.0,1.0
(a|(((a*)|(a*))*)),35,35,1,1.0,1.0,1.0
(a|(((a*)|(b*))*)),33,33,1,1.0,1.0,1.0
(a|(((b*)|(a*))*)),33,33,1,1.0,1.0,1.0
(a|(((b*)|(b*))*)),53,53,2,1.0,1.0,1.0
(a|(((a|ε)a)*)),35,35,1,0.0,0,0
(a|(((a|ε)b)*)),35,35,1,0.0,0.0,0
(a|(((b|ε)a)*)),73,73,3,0,0,0
(a|(((b|ε)b)*)),75,75,3,1.0,1.0,1.0
(a|((a(a|ε))*)),35,35,1,0.0,0,0
(a|((a(b|ε))*)),35,35,1,0.0,0.0,0
(a|((a(a*))*)),35,35,1,1.0,1.0,1.0
(a|((a(b*))*)),53,53,2,1.0,1.0,1.0
(a|((b(a|ε))*)),73,73,3,0,0,0
(a|((b(b|ε))*)),75,75,3,1.0,1.0,1.0
(a|((b(a*))*)),71,71,3,1.0,1.0,1.0
(a|((b(b*))*)),53,53,2,1.0,1.0,1.0
(a|(((a*)a)*)),35,35,1,1.0,1.0,1.0
(a|(((a*)b)*)),54,54,2,1.0,1.0,1.0
(a|(((b*)a)*)),35,35,1,1.0,1.0,1.0
(a|(((b*)b)*)),53,53,2,1.0,1.0,1.0
(b|(a|(a|(a|(a|a))))),55,55,2,0,0,0
(b|(a|(a|(a|(a|b))))),55,55,2,0,0,0
(b|(a|(a|(a|(b|a))))),55,55,2,0,0,0
(b|(a|(a|(a|(b|b))))),55,55,2,0,0,0
(b|(a|(a|(b|(a|a))))),55,55,2,0,0,0
(b|(a|(a|(b|(a|b))))),55,55,2,0,0,0
(b|(a|(a|(b|(b|a))))),55,55,2,0,0,0
(b|(a|(a|(b|(b|b))))),55,55,2,0,0,0
(b|(a|(b|(a|(a|a))))),55,55,2,0,0,0
(b|(a|(b|(a|(a|b))))),55,55,2,0,0,0
(b|(a|(b|(a|(b|a))))),55,55,2,0,0,0
(b|(a|(b|(a|(b|b))))),55,55,2,0,0,0
(b|(a|(b|(b|(a|a))))),55,55,2,0,0,0
(b|(a|(b|(b|(a|b))))),55,55,2,0,0,0
(b|(a|(b|(b|(b|a))))),55,55,2,0,0,0
(b|(a|(b|(b|(b|b))))),55,55,2,0,0,0
(b|(a|((a|ε)a))),55,55,2,0,0,0
(b|(a|((a|ε)b))),55,55,2,0,0,0
(b|(a|((b|ε)a))),53,53,2,0.0,0,0
(b|(a|((b|ε)b))),54,54,2,0.0,0,0
(b|(a|(a(a|ε)))),55,55,2,0,0,0
(b|(a|(a(b|ε)))),55,55,2,0,0,0
(b|(a|(a(a*)))),55,55,2,0,0.0,0
(b|(a|(a(b*)))),55,55,2,0,0,0
(b|(a|(b(a|ε)))),53,53,2,0.0,0,0
(b|(a|(b(b|ε)))),54,54,2,0.0,0,0
(b|(a|(b(a*)))),53,53,2,0.6666666666666666,1.0,0.8
(b|(a|(b(b*)))),54,54,2,1.0,1.0,1.0
(b|(a|((a*)a))),55,55,2,0,0.0,0
(b|(a|((a*)b))),55,55,2,0,0,0
(b|(a|((b*)a))),72,72,3,0.0,0,0
(b|(a|((b*)b))),54,54,2,1.0,1.0,1.0
(b|(a|((a|a)*))),52,52,2,1.0,1.0,1.0
(b|(a|((a|b)*))),33,33,1,1.0,1.0,1.0
(b|(a|((b|a)*))),33,33,1,1.0,1.0,1.0
(b|(a|((b|b)*))),53,53,2,1.0,1.0,1.0
(b|(a|(a*)|(a*))),52,52,2,1.0,1.0,1.0
(b|(a|(a*)|(b*))),93,93,3,1.0,1.0,1.0
(b|(a|(b*)|(a*))),93,93,3,1.0,1.0,1.0
(b|(a|(b*)|(b*))),53,53,2,1.0,1.0,1.0
(b|(b|(a|(a|(a|a))))),55,55,2,0,0,0
(b|(b|(a|(a|(a|b))))),55,55,2,0,0,0
(b|(b|(a|(a|(b|a))))),55,55,2,0,0,0
(b|(b|(a|(a|(b|b))))),55,55,2,0,0,0
(b|(b|(a|(b|(a|a))))),55,55,2,0,0,0
(b|(b|(a|(b|(a|b))))),55,55,2,0,0,0
(b|(b|(a|(b|(b|a))))),55,55,2,0,0,0
(b|(b|(a|(b|(b|b))))),55,55,2,0,0,0
(b|(b|(b|(a|(a|a))))),55,55,2,0,0,0
(b|(b|(b|(a|(a|b))))),55,55,2,0,0,0
(b|(b|(b|(a|(b|a))))),55,55,2,0,0,0
(b|(b|(b|(a|(b|b))))),55,55,2,0,0,0
(b|(b|(b|(b|(a|a))))),55,55,2,0,0,0
(b|(b|(b|(b|(a|b))))),55,55,2,0,0,0
(b|(b|(b|(b|(b|a))))),55,55,2,0,0,0
(b|(b|(b|(b|(b|b))))),59,59,2,0,0,0
(b|(b|((a|ε)a))),83,83,3,0,0,0
(b|(b|((a|ε)b))),58,58,2,0,0,0
(b|(b|((b|ε)a))),54,54,2,0.0,0,0
